file_name,height,width,bbox,age,race,masked,skintone,emotion,gender,crop_name
2981920.jpg,1332,2000,"[694.7014297729174, 642.454545454545, 731.7073170731685, 452.40909090909156]",0,1,0,1,0,1,1600.jpg
47478919.jpg,1333,2000,"[513.9424702056231, 222.1179261542382, 337.419295372403, 430.90474521038897]",0,0,0,1,1,1,3340.jpg
6954376.jpg,1324,2000,"[778.5714672384995, 522.4468577634608, 395.50516929852307, 453.757917167931]",1,1,0,1,0,1,7846.jpg
10004189.jpg,2000,1333,"[419.93871061403877, 269.1250391680045, 377.1906900618241, 491.11567140388684]",0,1,0,1,1,1,2.jpg
73638262.jpg,2000,1333,"[299.035272566372, 358.0, 534.9689265486751, 599.000000000001]",2,0,0,1,0,0,8978.jpg
13326641.jpg,1333,2000,"[605.1614349853347, 231.99999999999895, 436.8077174563134, 557.0489169486533]",0,1,0,1,1,1,674.jpg
72861016.jpg,1125,2000,"[1080.7770489264103, 134.24470821984607, 152.6148634048996, 207.2447010233434]",3,0,1,1,2,0,8755.jpg
8622806.jpg,2000,1333,"[502.0042499999999, 231.00000000000003, 260.99749999999915, 327.9999999999999]",0,1,0,1,1,1,12173.jpg
77563245.jpg,1333,2000,"[485.3905021252198, 260.191446632064, 194.0201917838495, 271.1702949383367]",0,1,0,1,1,1,9990.jpg
70820984.jpg,2000,1333,"[255.49538097345052, 226.3894900000013, 662.6237646991154, 826.6105099999992]",0,0,0,1,1,1,8235.jpg
44249044.jpg,2000,1335,"[522.7705909844517, 778.9879372374086, 177.77943238345284, 189.75902381627063]",2,0,0,1,1,1,2803.jpg
55259451.jpg,1333,2000,"[469.6259036737498, 179.03400704693726, 275.42299665146925, 399.96599295306225]",0,0,0,1,3,0,4334.jpg
1097536.jpg,1333,2000,"[1148.002500625151, 393.9999999999942, 393.995498874709, 473.99999999999716]",0,1,0,0,1,1,427.jpg
58501147.jpg,1333,2000,"[1052.116820241794, 195.06518568180985, 207.96289187514026, 221.397561173227]",0,0,0,1,1,1,4810.jpg
5501079.jpg,2000,1333,"[421.23671862519575, 269.0000000000004, 123.26060877596571, 200.2252720695073]",0,1,0,1,1,0,4300.jpg
69145207.jpg,2000,1334,"[509.9218253346597, 415.9999999999966, 293.31202799820994, 479.86970295081994]",0,1,0,0,0,1,7684.jpg
13086746.jpg,1259,2000,"[1160.75568384642, 282.1988864278977, 293.6947982408327, 354.20259833490223]",1,1,0,1,2,1,652.jpg
image_9897.jpg,1024,1024,"[188.9950344154492, 179.51331922619633, 566.1860031623846, 748.1029327502938]",0,0,0,1,0,1,15026.jpg
1328090.jpg,1333,2000,"[624.8742189074793, 454.62608345091667, 474.999999999999, 706.1208022576087]",0,1,1,1,0,1,670.jpg
83012301.jpg,2000,1333,"[552.8539818415006, 544.4469513156633, 209.69501928495907, 250.8712942601577]",0,0,0,0,1,1,11312.jpg
image_3040.jpg,1024,1024,"[252.39436619718242, 164.3615023474131, 551.7652582159577, 777.5352112676039]",0,1,0,0,1,0,14768.jpg
73321999.jpg,2000,1333,"[554.9832035398229, 512.9090909090914, 296.01679646017675, 427.45454545454515]",0,0,0,1,0,0,8886.jpg
83188287.jpg,1333,2000,"[852.5058930190381, 191.94965986394556, 331.867633726201, 433.3551020408165]",0,1,0,1,1,1,11347.jpg
74690988.jpg,1333,2000,"[1272.86447387189, 278.0, 232.58094717323314, 282.5548792969225]",0,0,0,1,1,0,9215.jpg
39908199.jpg,1334,2000,"[618.0006845776786, 224.99999999999966, 324.00205373303316, 369.99999999999943]",0,1,0,1,1,1,2181.jpg
60990676.jpg,1333,2000,"[1351.0446783977832, 454.34663287462325, 151.93594252372006, 160.4865665919381]",5,0,0,1,1,1,5353.jpg
65333553.jpg,1333,2000,"[870.8060439479989, 211.82466311614868, 382.32041770903066, 524.698627629925]",0,1,0,1,1,1,6570.jpg
image_6089.jpg,1024,1024,"[189.20767603022588, 206.4302488141055, 559.0880359966415, 779.1959343314873]",0,0,0,1,3,0,14915.jpg
60474126.jpg,1333,2000,"[692.967860967539, 121.42709240278923, 243.55892155950795, 333.8880088996581]",0,1,0,0,1,0,5236.jpg
76014608.jpg,1334,2000,"[1194.995207956258, 0.0, 365.0041074660658, 411.9999999999996]",0,0,0,1,1,1,9570.jpg
105204997.jpg,1333,2000,"[719.9026350207544, 247.0, 312.6302560284402, 393.99999999999983]",2,0,0,0,1,1,259.jpg
4082734.jpg,1324,2000,"[1327.999999999999, 356.7374953981039, 74.99999999999999, 72.26250460189617]",0,1,0,1,1,0,2307.jpg
77916195.jpg,1334,2000,"[1265.1330051641519, 171.88445100358496, 295.17170985929846, 367.1155489964147]",0,1,0,0,1,1,10077.jpg
49352176.jpg,1333,2000,"[927.3331199557733, 262.75920515588393, 260.666880044226, 327.50083266075484]",5,1,0,1,1,1,3713.jpg
66324326.jpg,1335,2000,"[1162.37850424213, 206.3906864669189, 208.6319411317846, 279.04439871840475]",0,0,0,1,1,0,6815.jpg
77125581.jpg,1333,2000,"[895.9989997499368, 276.0000000000003, 168.9999999999992, 252.00000000000026]",0,0,1,0,0,1,9878.jpg
45587274.jpg,2000,1333,"[367.9009940688395, 698.9910686308492, 555.7118920487621, 740.7211224130306]",0,1,0,1,0,1,2996.jpg
98642371.jpg,2000,1333,"[694.0521193148046, 223.5026296017999, 217.8957613703897, 294.82631486119925]",0,0,0,1,0,1,13582.jpg
image_6917.jpg,1024,1024,"[226.48171518925264, 164.64289042888285, 583.0880359966412, 782.4085759462656]",1,1,0,1,1,1,14260.jpg
67499142.jpg,1334,2000,"[332.5138927135526, 410.00000000000006, 218.75902337941486, 250.42067124052647]",1,0,0,1,1,1,7194.jpg
103376194.jpg,1333,2000,"[1313.333275436381, 265.99999999999994, 151.77972659557997, 185.18106592304719]",0,0,0,0,0,1,163.jpg
image_10649.jpg,1024,1024,"[244.2097560975608, 159.29756097560968, 583.99512195122, 815.3853658536563]",0,0,0,1,1,1,14685.jpg
82075885.jpg,1333,2000,"[612.5765247410815, 124.7568559706327, 649.2313003452256, 862.9255020513932]",5,0,0,1,1,1,11099.jpg
62215723.jpg,2000,1333,"[417.267589854128, 599.2578955324616, 256.6569507256011, 367.127647724908]",0,0,0,1,1,1,5679.jpg
105272815.jpg,1333,2000,"[888.0000000000089, 196.82389815449824, 180.4410754686828, 233.1082215135244]",3,0,0,1,0,0,264.jpg
50762627.jpg,1333,2000,"[510.49862465616434, 387.99999999999994, 530.2115528882214, 548.6999999999997]",2,1,0,1,0,0,3929.jpg
83783426.jpg,1333,2000,"[1020.6019541597913, 468.8473404849997, 142.3398471993586, 196.9618140220988]",1,0,0,1,3,1,11556.jpg
72191519.jpg,1334,2000,"[942.2568326586287, 118.33936974638125, 448.00632916218547, 529.1466643672959]",1,1,0,0,0,0,8577.jpg
49679774.jpg,1333,2000,"[1070.2763890972733, 357.7264299999995, 469.2218254563628, 571.6105099999999]",2,1,0,1,1,1,3773.jpg
71585997.jpg,1335,2000,"[924.5490465416921, 591.0000000000055, 122.95589245313167, 135.91115066482323]",0,0,1,0,0,0,8423.jpg
41045553.jpg,1305,2000,"[997.4568122343477, 367.352666310793, 208.1115238626141, 292.86296092247187]",2,1,0,0,1,1,2336.jpg
60449853.jpg,1333,2000,"[809.8819404601036, 218.13548503268808, 316.2027249822536, 422.86451496730837]",1,0,0,1,1,1,5230.jpg
6442617.jpg,2000,1333,"[563.7167895840711, 393.99999999999966, 377.65625897344995, 497.7355371900823]",0,1,0,1,0,1,6318.jpg
13796033.jpg,2000,1333,"[568.9896892138914, 460.0000000000001, 257.0103107861044, 312.9999999999991]",0,1,0,0,1,1,701.jpg
38809731.jpg,1333,2000,"[1164.38977838017, 408.65863044342103, 122.16237566427684, 167.34136955658005]",0,1,0,1,1,1,2050.jpg
75001586.jpg,1333,2000,"[1059.254631617762, 243.1236742895462, 304.296876341988, 381.26431180428614]",1,1,0,1,0,0,9318.jpg
51253133.jpg,1333,2000,"[980.7279547159494, 957.6363636363645, 226.19136602332475, 146.45454545454666]",1,0,0,0,0,1,3961.jpg
image_8835.jpg,1024,1024,"[276.71717171717165, 152.59595959595924, 631.090909090909, 807.0505050505046]",2,0,0,0,1,1,15300.jpg
60552196.jpg,1333,2000,"[787.1371860453792, 465.27109196826245, 351.2122646093727, 483.6837540270798]",0,0,0,0,0,1,5247.jpg
41525781.jpg,1333,2000,"[1317.0533786526398, 378.5212480610123, 71.57770224557818, 97.47875193898686]",0,1,0,1,1,1,2383.jpg
68284168.jpg,1333,2000,"[521.1861212642614, 330.30835001191343, 377.46502772687165, 434.4898858073951]",0,1,0,1,1,0,7428.jpg
359651.jpg,2000,1338,"[746.1002428511127, 458.7150935875331, 254.38714364383122, 373.9130678724848]",0,1,0,1,1,1,1886.jpg
91021181.jpg,1239,2000,"[198.92420354715043, 115.9999999999993, 92.07579645284885, 129.863575673684]",0,1,0,1,1,1,12968.jpg
76239589.jpg,2000,1334,"[582.9987934186453, 411.9999999999978, 225.0013162705643, 299.9999999999987]",0,1,0,1,0,1,9638.jpg
40648468.jpg,1333,2000,"[765.114450659683, 162.7676354557724, 248.24431615357588, 322.35926889896183]",2,0,0,1,1,0,2273.jpg
83604258.jpg,1333,2000,"[1141.2485610148337, 27.999999999999996, 265.1631470776336, 374.75748481202095]",0,2,0,0,1,0,11506.jpg
19008268.jpg,1333,2000,"[1188.4381509104346, 290.9999999999997, 252.56184908956496, 357.5573106595079]",5,1,0,1,1,1,1026.jpg
78859414.jpg,2000,1540,"[494.99999999999767, 121.99999999999937, 281.99619651347035, 372.9999999999991]",0,0,0,1,1,1,10335.jpg
81691221.jpg,1500,2000,"[359.11180124223546, 145.07692307692318, 834.8881987577629, 958.0473372781074]",0,1,0,1,0,1,11000.jpg
74854957.jpg,1333,2000,"[1185.9062267226461, 359.9999999999999, 279.3449603231958, 358.18646668496973]",0,0,0,1,0,0,9286.jpg
59414263.jpg,1333,2000,"[1232.5713542487902, 99.99999999999989, 111.92502496192004, 150.48197715065538]",0,0,0,1,1,1,5008.jpg
73427993.jpg,1705,2000,"[1261.8905043162197, 235.00000000000017, 336.29213993639485, 484.9999999999995]",1,0,0,1,1,0,8924.jpg
65689291.jpg,1333,2000,"[1088.7545862702978, 232.0000000000006, 417.2454137297061, 654.5580655755145]",1,1,0,1,1,0,6641.jpg
70011900.jpg,1333,2000,"[1174.0037509377285, 343.999999999998, 149.0012503125782, 217.99999999999534]",0,1,0,1,0,0,7962.jpg
17885055.jpg,1334,2000,"[1190.908284726006, 386.1849882785689, 237.09171527398183, 415.7040187542875]",0,1,0,1,1,1,964.jpg
image_4926.jpg,1024,1024,"[213.61157024793349, 239.71546635182992, 587.7473435655245, 712.5383707201879]",2,0,0,1,1,1,13895.jpg
71395574.jpg,1333,2000,"[754.5131480090164, 34.00000000000001, 242.47107438016508, 309.99999999999994]",0,1,0,1,1,0,8371.jpg
image_957.jpg,1024,1024,"[212.05903187721339, 160.93624557260847, 554.1204250295157, 789.0637544273911]",1,0,0,0,1,1,15294.jpg
41967155.jpg,1333,2000,"[1057.9574819651984, 242.98993388102272, 269.1169245957035, 375.03523141641836]",1,1,0,1,1,0,2432.jpg
61810387.jpg,2000,1333,"[406.8919593937481, 438.57221125681855, 244.95034868001036, 387.9422309945445]",0,0,0,0,1,1,5558.jpg
56342649.jpg,2000,1333,"[294.5146448345557, 410.4577742454261, 153.99412125817344, 154.42418240184819]",2,0,0,1,0,1,4473.jpg
66425909.jpg,1333,2000,"[1257.0032508127028, 252.9999999999998, 246.99474868717192, 355.99999999999966]",1,0,0,1,1,0,6831.jpg
101835746.jpg,721,2000,"[1804.0009910403633, 127.23681305518419, 46.775403434250784, 72.42324311215678]",0,0,0,1,1,1,105.jpg
42156588.jpg,1333,2000,"[385.5322044365574, 218.15935497071422, 122.98148445840073, 135.8406450292834]",0,0,0,1,1,0,2471.jpg
18448839.jpg,1356,2000,"[1011.4704851150195, 185.8527589571815, 259.29427232746025, 318.20655049032666]",0,1,0,1,1,1,999.jpg
image_6382.jpg,1024,1024,"[204.69932238858092, 176.49345688799207, 562.2176071993276, 781.3404022878262]",1,0,0,1,1,1,13728.jpg
87096802.jpg,2000,1333,"[711.6744409055798, 656.9249228532477, 90.6401210566859, 119.38921764412909]",0,0,0,1,1,1,12367.jpg
57040591.jpg,1333,2000,"[700.4311163529653, 266.6148136404948, 828.3850963644538, 732.5701388141755]",0,0,0,1,1,1,4584.jpg
image_5019.jpg,1024,1024,"[243.99999999999991, 181.3719008264464, 514.2538370720188, 736.5088547815819]",0,2,0,2,1,1,14947.jpg
78633761.jpg,1517,2000,"[608.1039088519847, 298.97485751580444, 542.0637869144562, 705.0734998368355]",2,0,0,1,0,0,10269.jpg
68284205.jpg,2000,1333,"[493.9999999999984, 226.12903905207128, 575.9999999999983, 648.884823694921]",5,1,0,1,1,1,7429.jpg
61925593.jpg,1333,2000,"[1082.0010002500574, 145.99999999999906, 262.997749437357, 336.99999999999784]",0,1,0,1,1,0,5598.jpg
68923470.jpg,1335,2000,"[666.5929928577295, 252.1402439024391, 383.12036219113054, 541.8597560975602]",0,1,0,1,0,1,7647.jpg
81494101.jpg,1333,2000,"[789.0020005001229, 187.9999999999985, 256.997749437357, 313.999999999999]",0,2,0,3,1,0,10936.jpg
63742240.jpg,1334,2000,"[903.6621101012404, 267.6201311636355, 271.3378898987535, 349.17045907272905]",0,1,0,1,1,0,6115.jpg
99290512.jpg,666,2000,"[702.8392983737562, 69.18341534010392, 18.104467030888138, 32.94335910688993]",1,0,0,2,0,0,13619.jpg
73385960.jpg,1333,2000,"[690.7187265122352, 429.49933174973955, 244.41146485771185, 287.0773505237071]",0,1,1,1,2,1,8907.jpg
61770947.jpg,1333,2000,"[929.7790141956777, 178.0000000000005, 200.95525799892042, 269.47112646919794]",5,0,0,1,1,1,5539.jpg
2983478.jpg,2000,1333,"[563.5415032150004, 538.87326, 557.6462419625, 746.8531699999987]",5,1,0,1,1,0,1602.jpg
2162690.jpg,1333,2000,"[681.0000000000014, 474.15452826516395, 137.66738805362533, 185.32192711249542]",0,1,0,1,0,0,1157.jpg
86045400.jpg,1335,2000,"[539.501044537392, 269.7510583560316, 264.24738865651614, 358.2489416439682]",1,0,0,0,4,1,12110.jpg
66976261.jpg,1326,2000,"[996.588291907538, 187.16960462975592, 261.53219618432803, 282.2857124920596]",0,1,1,1,1,1,7013.jpg
image_667.jpg,1024,1024,"[222.46464646464602, 219.99999999999935, 569.2222222222215, 636.0909090909091]",0,0,0,1,1,1,13938.jpg
43440419.jpg,1334,2000,"[856.59333636569, 445.3065782098387, 160.88932648887152, 223.18026367193085]",0,1,0,2,1,1,2673.jpg
19643045.jpg,1333,2000,"[881.6463989140561, 340.1452600277318, 529.9412945326878, 657.9050705671378]",0,1,0,1,1,1,1052.jpg
image_4780.jpg,1024,1024,"[240.99999999999957, 215.17827626918515, 527.9704840613917, 720.6280991735545]",0,0,0,0,1,1,14504.jpg
67938979.jpg,1335,2000,"[599.9999999999995, 271.99999999999693, 133.80395119585148, 191.04358042796622]",0,0,0,1,1,1,7318.jpg
33318012.jpg,1334,2000,"[1226.7392002484357, 389.6858903355555, 147.5277840744795, 234.02873686174905]",0,1,0,0,1,1,1762.jpg
2398575.jpg,2000,1324,"[743.080006580721, 1060.2009390369203, 214.238658879475, 307.72582977650654]",0,1,0,1,1,1,1296.jpg
56986607.jpg,1333,2000,"[939.5369662346579, 484.9433215884335, 233.22234359772742, 257.0566784115611]",0,2,0,3,3,0,4571.jpg
81585473.jpg,1125,2000,"[711.9999999999992, 90.00000000000001, 254.99999999999994, 332.0000000000001]",0,0,0,1,0,0,10970.jpg
63627978.jpg,1187,2000,"[1019.731716833066, 182.52005289256212, 147.09169935186898, 242.79377436373744]",4,1,0,1,1,0,6090.jpg
70453412.jpg,1333,2000,"[444.76183320811424, 83.99999999999994, 271.2171299774604, 375.99999999999955]",0,0,0,1,1,0,8096.jpg
60884274.jpg,1335,2000,"[1328.193386482958, 363.51901803724553, 268.8066135170343, 327.480981962752]",1,1,0,0,0,0,5321.jpg
10142697.jpg,1333,2000,"[888.001750437607, 159.99999999999892, 290.99999999999903, 377.9999999999979]",0,1,0,1,1,0,68.jpg
87944149.jpg,1333,2000,"[1050.0000000000002, 227.99999999999994, 333.9999999999996, 403.0010831353918]",0,0,0,1,0,0,12578.jpg
3872771.jpg,2000,1333,"[481.97787289047517, 682.6455112651838, 319.6401210566865, 455.35448873482966]",0,1,0,0,1,0,2042.jpg
44544982.jpg,1049,2000,"[1343.5274888141332, 161.56722712165413, 394.4075040283373, 539.2394833758141]",0,0,0,3,0,1,2863.jpg
66029542.jpg,1333,2000,"[1203.050525965041, 296.7087717094062, 194.83096936615618, 235.86164842748192]",0,1,0,0,0,1,6741.jpg
79474759.jpg,1333,2000,"[363.00250062515505, 19.999999999999932, 397.99724931232595, 471.99999999999847]",0,1,1,1,0,1,10519.jpg
30723401.jpg,1338,2000,"[1263.476088766988, 437.2100062370821, 72.94411519760096, 100.0]",0,1,0,1,0,1,1660.jpg
86929647.jpg,1054,2000,"[781.822929715424, 114.49145182820368, 258.1845209261028, 223.05100670240097]",3,1,0,1,2,0,12331.jpg
82170316.jpg,2000,1368,"[441.0145535055349, 383.9999999999994, 286.98795571955685, 288.99999999999966]",0,0,0,2,0,0,11120.jpg
2906688.jpg,1333,2000,"[377.999999999995, 100.00254879999774, 376.99999999999284, 513.9968847999894]",4,1,0,1,1,1,1548.jpg
65016599.jpg,1545,2000,"[1248.1887752709017, 662.9999999999987, 109.26473383156329, 123.20242962626591]",0,0,0,1,0,0,6508.jpg
65709070.jpg,1333,2000,"[1029.0032508127022, 147.99999999999912, 177.99449862465542, 263.99999999999864]",0,0,0,1,1,1,6654.jpg
69008275.jpg,1333,2000,"[764.1300813008129, 66.25121951219509, 436.9837398373996, 633.3743902439022]",0,0,0,1,1,1,7665.jpg
86243219.jpg,1333,2000,"[747.7421659695437, 510.00000000000136, 215.251566806083, 354.49933174973745]",2,0,0,1,0,1,12183.jpg
47537640.jpg,1333,2000,"[808.6321755543629, 334.1981668880176, 279.3678244456326, 316.49283822562245]",0,0,0,1,5,1,3349.jpg
73839278.jpg,1333,2000,"[1149.2894786010754, 262.4670668271057, 166.71052139892402, 250.45231700435002]",0,0,0,1,1,1,9019.jpg
74539445.jpg,1333,2000,"[886.7907172287781, 408.1384339318909, 412.61624484960834, 579.2534747140006]",0,2,0,2,1,0,9167.jpg
48898645.jpg,1333,2000,"[1004.4958744628427, 179.80717156121034, 125.97753275307727, 228.86801315183973]",0,0,0,1,1,1,3627.jpg
83492967.jpg,1333,2000,"[870.2644628099229, 200.75942610644037, 253.2381667918892, 325.4518335181405]",0,1,0,1,1,1,11451.jpg
10148487.jpg,2000,1333,"[597.0429537253785, 246.99999999999997, 294.67260434951226, 389.063466204485]",0,1,0,1,1,1,76.jpg
50243622.jpg,1334,2000,"[843.7557888457627, 129.00455594908087, 253.23708642098464, 354.44276727051096]",0,0,0,1,1,1,3845.jpg
2939100.jpg,1333,2000,"[1193.085186284531, 172.84327573252915, 533.7206653203609, 659.161900857701]",0,1,0,1,0,1,1560.jpg
62373493.jpg,1333,2000,"[743.6107190573109, 36.85880480852131, 694.9760202705711, 983.5495898940328]",0,0,0,1,1,1,5708.jpg
64225430.jpg,1334,2000,"[1216.1231203924453, 125.90696905684445, 205.07753741476742, 254.26480793476276]",0,1,1,0,1,0,6255.jpg
63680760.jpg,1000,2000,"[1365.9999999999957, 209.10036850363207, 195.8750325670417, 278.2000044887413]",0,0,0,1,4,0,6100.jpg
77973740.jpg,1333,2000,"[935.0032508126922, 180.99999999999733, 461.9937484371081, 596.9999999999965]",4,0,0,2,1,1,10091.jpg
9980770.jpg,2000,1333,"[381.873259653166, 171.99999999999832, 748.8626381503063, 885.726429999997]",0,1,0,1,1,1,13652.jpg
68752367.jpg,1333,2000,"[1022.2583580335997, 387.99999999999966, 170.7522805088873, 245.62461577159303]",0,0,0,1,0,1,7600.jpg
image_3190.jpg,1024,1024,"[280.1818181818182, 166.48484848484856, 570.597842835131, 762.5151515151514]",0,0,0,0,1,1,15215.jpg
82425108.jpg,1333,2000,"[1204.6528925619837, 192.9613631455996, 294.82644628099126, 353.5193184272001]",0,0,0,1,0,0,11194.jpg
image_10213.jpg,1024,1024,"[254.5230224321137, 152.46162927981072, 575.507674144038, 862.4356552538371]",0,0,0,1,1,1,15285.jpg
87861081.jpg,1333,2000,"[420.2102000000001, 58.95639217957247, 660.6846999999993, 874.3946787277888]",0,1,0,1,0,1,12569.jpg
78216435.jpg,1200,2000,"[833.9999999999986, 510.0137203166235, 188.00000000000006, 244.98575197889338]",0,0,0,0,1,0,10140.jpg
60990675.jpg,1333,2000,"[1489.4308943089434, 351.13170731707305, 115.44715447154476, 141.42804878048776]",2,0,0,0,1,1,5351.jpg
77307225.jpg,1333,2000,"[818.0005001250317, 211.0, 200.00000000000026, 249.00000000000003]",1,1,0,1,0,1,9920.jpg
74890849.jpg,1333,2000,"[903.1684076672332, 367.7910051140066, 388.2362101447333, 480.20899488599247]",0,0,0,1,0,1,9292.jpg
image_7228.jpg,1024,1024,"[242.15839243498823, 121.22222222222231, 576.8865248226949, 743.0945626477529]",2,0,0,1,1,0,14575.jpg
89969246.jpg,2000,1333,"[690.7215070879219, 153.00000000000136, 148.27849291208378, 215.05263247292405]",0,0,0,0,0,1,12841.jpg
78582338.jpg,1335,2000,"[730.4611969376928, 285.7838545614457, 406.0892040045461, 503.43229087710057]",0,1,0,1,1,1,10249.jpg
83959308.jpg,1333,2000,"[675.0000000000003, 543.5088435374151, 237.0000000000001, 197.8639455782308]",1,1,0,1,0,0,11601.jpg
78025158.jpg,1334,2000,"[879.0034228883868, 263.3712121212119, 367.9986308446456, 377.6287878787887]",1,1,0,2,1,0,10103.jpg
70710029.jpg,1333,2000,"[813.7082811382996, 247.71867690069445, 239.08905548404633, 303.64103917902264]",0,1,0,0,1,1,8208.jpg
57794462.jpg,1333,2000,"[1196.258877935292, 188.49804258522408, 197.75804903268659, 266.6061316960325]",0,0,0,1,1,0,4714.jpg
81783998.jpg,1333,2000,"[873.0017504376079, 229.0, 399.99624906225665, 583.9999999999975]",2,0,1,1,1,1,11026.jpg
75783925.jpg,1333,2000,"[935.7767207621858, 232.00000000000023, 173.75178371381315, 293.1133617090025]",0,1,0,0,1,1,9502.jpg
58341419.jpg,2000,1428,"[599.3679246388219, 272.2744063528044, 135.83819305903933, 165.03281507617288]",0,0,0,1,1,1,4793.jpg
39418406.jpg,1333,2000,"[844.9964991247814, 270.0000000000003, 257.0025006251567, 342.99999999999903]",0,0,0,1,0,1,2117.jpg
image_4997.jpg,1024,1024,"[101.13658536585368, 121.58048780487785, 637.6195121951218, 842.0536585365841]",2,0,0,1,1,1,14313.jpg
image_4140.jpg,1024,1024,"[213.0341463414633, 182.13658536585353, 522.9658536585354, 761.843902439024]",1,0,0,1,1,1,13778.jpg
36305182.jpg,1334,2000,"[1075.9726222100724, 128.63184811527145, 174.0273777899163, 236.79715674573475]",1,1,0,0,1,1,1908.jpg
64137095.jpg,1333,2000,"[846.0361882877534, 217.37907574718523, 191.48783915540662, 279.75146049499045]",0,0,0,1,0,0,6240.jpg
47381998.jpg,1334,2000,"[821.9999999999987, 448.7473927463539, 265.97886947163806, 335.6022248564444]",0,1,0,1,1,1,3328.jpg
